legacy_url,legacy_path,owning_area,audit_categories,highest_severity,sample_issues,planned_destination,migration_status,redirect_required
https://na.org.za/jhb/locations/6-brink-st-bryanbrink-randburg-2194-johannesburg-south-africa/,/jhb/locations/6-brink-st-bryanbrink-randburg-2194-johannesburg-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/65-foyle-ave-crosby-johannesburg-2092/,/jhb/locations/65-foyle-ave-crosby-johannesburg-2092/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/67-nanyuki-rd-sunninghill-sandton-2157-south-africa/,/jhb/locations/67-nanyuki-rd-sunninghill-sandton-2157-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/68-6th-ave-edenvale-1609-south-africa/,/jhb/locations/68-6th-ave-edenvale-1609-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/68-7th-ave-parktown-north/,/jhb/locations/68-7th-ave-parktown-north/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/71-cr-swart-drboskruin-randburg-2188/,/jhb/locations/71-cr-swart-drboskruin-randburg-2188/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/7644-eben-cuyler-dr-diepkloof-zone-1-diepmeadow-1862-south-africa/,/jhb/locations/7644-eben-cuyler-dr-diepkloof-zone-1-diepmeadow-1862-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/8-marilyn-street-towerby-2190/,/jhb/locations/8-marilyn-street-towerby-2190/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/827-elias-motsoaledi-road-moroka-soweto-1860/,/jhb/locations/827-elias-motsoaledi-road-moroka-soweto-1860/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/86-buitekant-st-alabama-klerksdorp/,/jhb/locations/86-buitekant-st-alabama-klerksdorp/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/90-abraham-st-mantervrede-ah-vanderbijlpark-1900/,/jhb/locations/90-abraham-st-mantervrede-ah-vanderbijlpark-1900/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/92-voortrekker-ave-edenvale-1609/,/jhb/locations/92-voortrekker-ave-edenvale-1609/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/929-leoatleng-street-central-western-jabavu/,/jhb/locations/929-leoatleng-street-central-western-jabavu/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/alabama-grace-community-church/,/jhb/locations/alabama-grace-community-church/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/alberton-civic-center-3rd-floor-alwyn-taljaard-ave-new-redruth-alberton-1449-south-africa/,/jhb/locations/alberton-civic-center-3rd-floor-alwyn-taljaard-ave-new-redruth-alberton-1449-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/albertus-pop-recreation-centre/,/jhb/locations/albertus-pop-recreation-centre/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/blairgowrie-recreation-centre/,/jhb/locations/blairgowrie-recreation-centre/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/bosmont-recreation-centre-2/,/jhb/locations/bosmont-recreation-centre-2/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/braamficher-phase-1-amandla-boulevard/,/jhb/locations/braamficher-phase-1-amandla-boulevard/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/brackenhurst-methodist-church-9-toinette-st-brackenhurst-alberton-1453-south-africa/,/jhb/locations/brackenhurst-methodist-church-9-toinette-st-brackenhurst-alberton-1453-south-africa/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/brixton/,/jhb/locations/brixton/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/c-o-hawken-ave-president-fouche-dr/,/jhb/locations/c-o-hawken-ave-president-fouche-dr/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/calvary-methodist-church/,/jhb/locations/calvary-methodist-church/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
https://na.org.za/jhb/locations/dube-community-centre/,/jhb/locations/dube-community-centre/,Johannesburg,Accessibility & mobile; Content; Crawl & indexation; Headings; Indexing & canonicals; Meta descriptions; Security & privacy,High,Pinch-to-zoom disabled — people cannot enlarge text on a phone | Insecure http:// resource on a secure page | Missing meta description,/areas/{area-slug} (area content migration),Not started,To assess
